<<<<<<< HEAD
impression_id, clicked_ad ,cost,currently_insured,number_of_vehicles,number_of_drivers,marital_status,ranked_as,policies_sold
7770, 1 ,10,N,1,2,S,3, 1 
7771, -   ,10,Y,2,2,M,4, -   
7772, -   ,10,N,2,1,M,4, -   
7773, -   ,10,N,1,1,M,2, -   
7774, -   ,10,N,2,2,S,4, -   
7775, -   ,10,Y,1,2,S,3, -   
7776, -   ,10,N,2,1,M,4, -   
7777, -   ,10,Y,2,2,S,4, -   
7778, -   ,10,Y,1,1,M,4, -   
7779, -   ,10,Y,2,1,M,5, -   
7780, -   ,10,N,2,1,M,5, -   
7781, -   ,10,Y,1,1,M,3, -   
7782, -   ,10,N,2,1,M,5, -   
7783, -   ,10,Y,2,1,M,5, -   
7784, -   ,10,N,2,1,M,5, -   
7785, -   ,10,N,2,2,S,4, -   
7786, -   ,10,Y,1,1,M,2, -   
7787, -   ,10,Y,2,2,S,2, -   
7788, -   ,10,Y,1,2,M,3, -   
7789, -   ,10,N,1,1,M,3, -   
7790, -   ,10,Y,2,2,S,5, -   
7791, -   ,10,N,2,2,M,3, -   
7792, -   ,10,Y,2,2,S,2, -   
7793, -   ,10,Y,2,1,M,5, -   
7794, -   ,10,Y,2,1,M,5, -   
7795, -   ,10,Y,2,1,M,3, -   
7796, -   ,10,Y,1,1,M,1, -   
7797, -   ,10,N,1,2,S,2, -   
7798, -   ,10,Y,1,2,S,2, -   
7799, 1 ,10,N,1,1,M,3, -   
7800, -   ,10,N,1,1,M,3, -   
7801, -   ,10,Y,2,1,M,3, -   
7802, -   ,10,N,1,1,M,4, -   
7803, -   ,10,Y,2,1,M,5, -   
7804, -   ,10,Y,2,2,S,3, -   
7805, -   ,10,N,1,1,M,4, -   
7806, -   ,10,N,1,1,M,2, -   
7807, -   ,10,N,1,1,M,3, -   
7808, -   ,10,N,2,1,M,5, -   
7809, -   ,10,N,2,1,M,4, -   
7810, -   ,10,Y,2,1,M,5, -   
7811, -   ,10,N,2,2,M,4, -   
7812, -   ,10,Y,2,1,M,3, -   
7813, 1 ,10,Y,1,2,M,3, -   
7814, 1 ,10,N,1,2,S,2, -   
7815, -   ,10,Y,2,1,M,5, -   
7816, 1 ,10,Y,2,2,M,4, -   
7817, 1 ,10,Y,2,2,M,2, -   
7818, -   ,10,Y,1,2,S,1, -   
7819, -   ,10,Y,1,2,S,3, -   
7820, -   ,10,N,2,1,M,5, -   
7821, -   ,10,Y,1,2,M,4, -   
7822, -   ,10,Y,2,1,M,5, -   
7823, -   ,10,Y,1,2,S,2, -   
7824, -   ,10,N,2,2,S,4, -   
7825, -   ,10,N,1,1,M,4, -   
7826, -   ,10,Y,1,2,M,2, -   
7827, -   ,10,N,2,1,M,4, -   
7828, -   ,10,Y,2,2,M,2, -   
7829, -   ,10,Y,2,2,S,5, -   
7830, -   ,10,Y,1,2,S,4, -   
7831, -   ,10,N,2,1,M,5, -   
7832, 1 ,10,Y,2,2,S,3, -   
7833, -   ,10,N,1,1,M,4, -   
7834, 1 ,10,Y,2,2,S,4, 1 
7835, -   ,10,Y,1,2,M,2, -   
7836, -   ,10,Y,2,2,M,3, -   
7837, -   ,10,Y,2,1,M,4, -   
7838, -   ,10,N,1,1,M,2, -   
7839, -   ,10,Y,2,1,M,4, -   
7840, -   ,10,N,1,2,M,1, -   
7841, -   ,10,Y,2,1,M,5, -   
7842, -   ,10,Y,1,1,M,2, -   
7843, -   ,10,Y,2,2,S,2, -   
7844, -   ,10,N,2,1,M,3, -   
7845, -   ,10,N,2,1,M,3, -   
7846, -   ,10,N,2,1,M,4, -   
7847, -   ,10,Y,2,1,M,5, -   
7848, -   ,10,N,2,1,M,4, -   
7849, 1 ,10,N,1,2,S,2, -   
7850, -   ,10,N,2,1,M,5, -   
7851, -   ,10,N,1,2,M,3, -   
7852, 1 ,10,Y,1,2,M,1, -   
7853, -   ,10,N,2,1,M,5, -   
7854, -   ,10,N,2,1,M,4, -   
7855, 1 ,10,N,2,2,M,2, -   
7856, 1 ,10,Y,1,1,M,1, -   
7857, -   ,10,Y,2,2,S,5, -   
7858, -   ,10,N,1,1,M,3, -   
7859, -   ,10,N,1,2,M,3, -   
7860, -   ,10,Y,2,1,M,3, -   
7861, -   ,10,Y,2,1,M,3, -   
7862, -   ,10,Y,2,1,M,5, -   
7863, -   ,10,N,2,1,M,4, -   
7864, 1 ,10,Y,1,1,M,1, -   
7865, -   ,10,N,1,2,S,2, -   
7866, 1 ,10,Y,2,1,M,4, 1 
7867, -   ,10,Y,2,1,M,5, -   
7868, -   ,10,N,2,2,M,2, -   
7869, -   ,10,N,2,1,M,5, -   
7870, -   ,10,Y,1,1,S,2, -   
7871, -   ,10,N,2,1,M,5, -   
7872, -   ,10,Y,2,2,M,3, -   
7873, -   ,10,N,1,1,M,3, -   
7874, -   ,10,Y,2,1,M,3, -   
7875, -   ,10,N,2,2,M,2, -   
7876, -   ,10,Y,1,2,M,2, -   
7877, -   ,10,Y,1,1,M,1, -   
7878, -   ,10,N,2,2,S,3, -   
7879, -   ,10,N,2,1,M,4, -   
7880, -   ,10,Y,2,1,M,5, -   
7881, -   ,10,Y,2,2,S,4, -   
7882, -   ,10,Y,2,1,M,5, -   
7883, -   ,10,Y,2,1,M,5, -   
7884, -   ,10,N,1,1,M,1, -   
7885, 1 ,10,Y,1,2,M,3, 1 
7886, -   ,10,Y,1,1,M,1, -   
7887, 1 ,10,N,1,1,M,2, -   
7888, -   ,10,Y,1,1,M,2, -   
7889, -   ,10,Y,2,1,M,5, -   
7890, -   ,10,N,1,1,M,2, -   
7891, -   ,10,N,2,1,M,5, -   
7892, -   ,10,Y,2,1,M,5, -   
7893, -   ,10,N,2,1,M,3, -   
7894, 1 ,10,N,2,1,M,5, -   
7895, -   ,10,Y,2,2,S,2, -   
7896, -   ,10,N,1,1,M,2, -   
7897, 1 ,10,N,2,2,M,2, 1 
7898, 1 ,10,N,1,1,M,1, 1 
7899, 1 ,10,Y,1,2,S,1, -   
7900, 1 ,10,N,1,1,S,1, -   
7901, -   ,10,Y,2,1,M,4, -   
7902, -   ,10,Y,2,1,M,3, -   
7903, -   ,10,Y,2,2,M,4, -   
7904, -   ,10,Y,1,2,M,1, -   
7905, -   ,10,Y,2,1,M,5, -   
7906, 1 ,10,Y,1,2,S,2, -   
7907, -   ,10,Y,1,2,M,3, -   
7908, -   ,10,Y,2,1,M,4, -   
7909, -   ,10,N,2,1,M,4, -   
7910, 1 ,10,Y,1,2,S,2, -   
7911, -   ,10,N,1,1,M,4, -   
7912, -   ,10,N,2,1,M,4, -   
7913, -   ,10,N,1,2,S,1, -   
7914, -   ,10,Y,2,1,M,5, -   
7915, -   ,10,N,1,2,M,1, -   
7916, -   ,10,Y,2,2,M,3, -   
7917, -   ,10,Y,2,2,M,2, -   
7918, -   ,10,Y,2,1,M,4, -   
7919, -   ,10,N,2,1,M,5, -   
7920, -   ,10,Y,2,2,S,5, -   
7921, -   ,10,Y,2,1,M,5, -   
7922, 1 ,10,N,2,1,M,3, 1 
7923, -   ,10,N,2,2,S,5, -   
7924, -   ,10,Y,1,1,M,2, -   
7925, -   ,10,N,1,2,S,2, -   
7926, -   ,10,Y,2,1,M,5, -   
7927, -   ,10,N,2,1,M,4, -   
7928, -   ,10,N,1,1,M,3, -   
7929, -   ,10,Y,2,1,M,5, -   
7930, -   ,10,N,1,1,M,3, -   
7931, -   ,10,Y,1,2,S,3, -   
7932, -   ,10,Y,2,1,M,5, -   
7933, -   ,10,N,2,1,M,5, -   
7934, 1 ,10,N,1,1,M,4, 1 
7935, -   ,10,Y,2,1,M,5, -   
7936, -   ,10,N,2,1,M,5, -   
7937, -   ,10,Y,2,1,M,5, -   
7938, -   ,10,N,1,2,M,3, -   
7939, -   ,10,Y,2,1,M,5, -   
7940, -   ,10,Y,2,1,M,5, -   
7941, -   ,10,N,2,1,M,4, -   
7942, 1 ,10,N,1,1,M,2, 1 
7943, -   ,10,Y,2,2,S,5, -   
7944, -   ,10,N,1,2,S,3, -   
7945, -   ,10,Y,1,2,M,3, -   
7946, -   ,10,N,2,1,M,5, -   
7947, -   ,10,N,1,1,M,2, -   
7948, -   ,10,N,2,1,M,4, -   
7949, 1 ,10,Y,1,2,S,2, -   
7950, -   ,10,Y,2,2,S,4, -   
7951, 1 ,10,Y,1,2,M,3, -   
7952, -   ,10,Y,2,1,M,5, -   
7953, -   ,10,Y,2,1,M,3, -   
7954, -   ,10,N,2,1,M,4, -   
7955, 1 ,10,N,1,1,M,1, 1 
7956, -   ,10,Y,2,1,M,4, -   
7957, -   ,10,N,2,1,M,4, -   
7958, 1 ,10,N,2,1,M,5, 1 
7959, 1 ,10,N,1,2,M,1, -   
7960, -   ,10,Y,2,1,M,5, -   
7961, -   ,10,N,1,2,M,1, -   
7962, -   ,10,N,2,1,M,4, -   
7963, 1 ,10,Y,2,2,M,3, -   
7964, -   ,10,N,1,2,S,1, -   
7965, -   ,10,Y,1,2,S,2, -   
7966, -   ,10,Y,2,1,M,4, -   
7967, -   ,10,Y,2,1,M,5, -   
7968, -   ,10,Y,2,1,M,5, -   
7969, -   ,10,N,1,2,S,3, -   
7970, -   ,10,N,1,2,M,3, -   
7971, -   ,10,N,2,1,M,4, -   
7972, -   ,10,Y,2,1,M,5, -   
7973, -   ,10,N,1,1,M,2, -   
7974, -   ,10,N,2,1,M,5, -   
7975, -   ,10,Y,1,1,M,3, -   
7976, -   ,10,N,1,2,M,1, -   
7977, -   ,10,N,2,1,M,5, -   
7978, -   ,10,Y,1,1,M,4, -   
7979, -   ,10,N,2,2,M,5, -   
7980, 1 ,10,Y,1,2,M,2, -   
7981, -   ,10,N,2,2,S,4, -   
7982, -   ,10,N,2,1,M,5, -   
7983, -   ,10,N,2,2,M,2, -   
7984, -   ,10,Y,2,1,M,5, -   
7985, -   ,10,Y,2,2,M,5, -   
7986, -   ,10,Y,2,2,S,4, -   
7987, -   ,10,N,1,2,M,1, -   
7988, -   ,10,Y,2,1,S,5, -   
7989, 1 ,10,Y,2,1,M,3, -   
7990, 1 ,10,Y,2,1,M,4, -   
7991, -   ,10,Y,2,2,M,3, -   
7992, -   ,10,Y,2,1,M,5, -   
7993, -   ,10,Y,2,1,M,4, -   
7994, -   ,10,Y,2,1,M,4, -   
7995, -   ,10,Y,1,2,S,2, -   
7996, -   ,10,Y,2,1,M,5, -   
7997, -   ,10,N,1,2,M,1, -   
7998, 1 ,10,N,1,1,M,2, -   
7999, -   ,10,N,2,1,M,4, -   
8000, -   ,10,N,1,1,M,2, -   
8001, -   ,10,Y,1,2,M,2, -   
8002, -   ,10,N,1,2,M,1, -   
8003, -   ,10,Y,2,1,M,5, -   
8004, -   ,10,Y,2,1,M,5, -   
8005, -   ,10,N,2,1,M,3, -   
8006, 1 ,10,N,2,2,M,2, -   
8007, -   ,10,Y,1,2,M,3, -   
8008, 1 ,10,Y,1,2,M,3, -   
8009, -   ,10,Y,2,1,M,5, -   
8010, -   ,10,N,2,1,S,4, -   
8011, -   ,10,N,2,2,S,3, -   
8012, -   ,10,Y,1,2,S,3, -   
8013, -   ,10,N,2,2,M,5, -   
8014, -   ,10,N,1,1,M,2, -   
8015, -   ,10,N,1,1,M,3, -   
8016, -   ,10,N,1,2,M,3, -   
8017, 1 ,10,N,1,2,S,1, 1 
8018, -   ,10,Y,2,2,M,4, -   
8019, -   ,10,Y,2,1,M,5, -   
8020, -   ,10,Y,2,2,S,5, -   
8021, -   ,10,N,2,1,M,4, -   
8022, -   ,10,N,2,2,S,4, -   
8023, 1 ,10,Y,2,2,M,3, -   
8024, -   ,10,N,2,1,M,3, -   
8025, -   ,10,Y,1,2,M,3, -   
8026, -   ,10,N,1,2,S,3, -   
8027, -   ,10,N,1,2,S,3, -   
8028, -   ,10,Y,1,2,M,4, -   
8029, -   ,10,N,2,1,M,3, -   
8030, -   ,10,Y,1,2,M,4, -   
8031, -   ,10,Y,1,1,M,3, -   
8032, -   ,10,Y,2,2,M,4, -   
8033, -   ,10,Y,2,1,M,3, -   
8034, -   ,10,N,2,1,M,3, -   
8035, -   ,10,Y,2,1,M,3, -   
8036, -   ,10,N,2,1,M,5, -   
8037, -   ,10,N,2,2,S,4, -   
8038, -   ,10,N,1,2,M,3, -   
8039, -   ,10,N,2,1,M,5, -   
8040, -   ,10,N,2,2,M,2, -   
8041, -   ,10,N,2,1,M,5, -   
8042, -   ,10,Y,2,1,M,4, -   
8043, -   ,10,N,2,1,S,4, -   
8044, -   ,10,Y,2,1,M,4, -   
8045, -   ,10,Y,1,2,M,3, -   
8046, -   ,10,N,2,1,M,5, -   
8047, -   ,10,Y,2,1,M,5, -   
8048, 1 ,10,Y,1,1,M,4, -   
8049, -   ,10,Y,2,1,M,4, -   
8050, -   ,10,Y,1,2,S,3, -   
8051, -   ,10,N,2,2,M,5, -   
8052, -   ,10,N,2,2,M,4, -   
8053, -   ,10,Y,2,1,M,3, -   
8054, -   ,10,Y,2,1,M,5, -   
8055, -   ,10,N,2,2,S,2, -   
8056, -   ,10,N,2,2,S,2, -   
8057, -   ,10,N,2,1,M,4, -   
8058, -   ,10,Y,2,1,M,5, -   
8059, 1 ,10,Y,1,2,S,2, -   
8060, -   ,10,Y,2,1,M,5, -   
8061, -   ,10,Y,1,1,M,4, -   
8062, -   ,10,Y,2,1,M,5, -   
8063, -   ,10,Y,2,1,M,4, -   
8064, -   ,10,N,1,2,M,2, -   
8065, 1 ,10,Y,2,2,S,3, -   
8066, -   ,10,N,2,1,M,4, -   
8067, -   ,10,N,2,1,S,5, -   
8068, -   ,10,Y,1,1,M,4, -   
8069, -   ,10,Y,2,1,M,4, -   
8070, -   ,10,Y,2,1,M,4, -   
8071, -   ,10,N,2,2,M,3, -   
8072, -   ,10,N,2,1,M,5, -   
8073, -   ,10,N,2,1,M,3, -   
8074, -   ,10,N,2,2,S,5, -   
8075, -   ,10,Y,1,2,S,1, -   
8076, -   ,10,Y,2,1,M,5, -   
8077, -   ,10,N,1,2,M,3, -   
8078, -   ,10,N,2,1,M,5, -   
8079, -   ,10,N,2,1,M,4, -   
8080, -   ,10,Y,2,1,M,5, -   
8081, -   ,10,Y,2,1,M,5, -   
8082, -   ,10,N,2,1,M,4, -   
8083, -   ,10,Y,2,2,S,4, -   
8084, 1 ,10,N,1,2,S,1, 1 
8085, -   ,10,N,2,1,M,5, -   
8086, -   ,10,N,2,1,M,3, -   
8087, -   ,10,N,2,1,M,5, -   
8088, -   ,10,N,2,1,M,4, -   
8089, -   ,10,N,2,1,M,5, -   
8090, 1 ,10,N,1,2,S,2, 1 
8091, 1 ,10,Y,2,2,M,2, -   
8092, -   ,10,N,2,1,M,4, -   
8093, -   ,10,Y,2,1,M,5, -   
8094, 1 ,10,Y,2,1,M,3, 1 
8095, -   ,10,N,1,1,M,3, -   
8096, -   ,10,Y,2,1,M,4, -   
8097, 1 ,10,Y,2,2,M,3, -   
8098, -   ,10,N,2,1,M,5, -   
8099, -   ,10,Y,2,1,M,5, -   
8100, -   ,10,Y,2,1,M,3, -   
8101, -   ,10,Y,2,1,M,5, -   
8102, -   ,10,Y,2,2,M,3, -   
8103, 1 ,10,Y,2,2,S,2, -   
8104, -   ,10,N,2,1,M,4, -   
8105, -   ,10,Y,1,2,S,4, -   
8106, -   ,10,N,1,1,M,3, -   
8107, 1 ,10,Y,1,2,M,1, -   
8108, -   ,10,Y,1,1,M,2, -   
8109, -   ,10,Y,2,1,M,4, -   
8110, -   ,10,N,2,2,S,5, -   
8111, -   ,10,Y,2,1,M,5, -   
8112, -   ,10,Y,2,2,S,2, -   
8113, -   ,10,N,1,2,S,3, -   
8114, 1 ,10,N,1,2,M,3, -   
8115, -   ,10,Y,2,1,M,4, -   
8116, -   ,10,Y,2,2,S,3, -   
8117, -   ,10,N,2,1,M,4, -   
8118, -   ,10,N,2,1,M,5, -   
8119, 1 ,10,N,1,2,S,1, -   
8120, 1 ,10,Y,2,2,S,2, -   
8121, -   ,10,N,2,1,M,4, -   
8122, -   ,10,N,2,1,M,3, -   
8123, 1 ,10,N,1,2,S,1, -   
8124, -   ,10,N,2,1,M,5, -   
8125, -   ,10,N,2,1,M,4, -   
8126, -   ,10,N,2,1,M,5, -   
8127, 1 ,10,Y,1,2,M,3, -   
8128, -   ,10,Y,2,2,S,2, -   
8129, -   ,10,Y,1,2,S,4, -   
8130, -   ,10,Y,1,2,M,2, -   
8131, -   ,10,Y,2,1,M,5, -   
8132, -   ,10,N,1,1,M,1, -   
8133, -   ,10,Y,2,1,M,5, -   
8134, -   ,10,N,2,1,M,5, -   
8135, -   ,10,Y,1,1,M,3, -   
8136, -   ,10,Y,1,2,S,1, -   
8137, -   ,10,N,2,1,S,4, -   
8138, -   ,10,N,1,1,M,2, -   
8139, -   ,10,N,2,1,M,5, -   
8140, -   ,10,N,2,1,M,3, -   
8141, -   ,10,N,1,2,S,2, -   
8142, -   ,10,Y,1,2,S,4, -   
8143, 1 ,10,N,1,2,S,3, -   
8144, 1 ,10,N,1,2,M,1, 1 
8145, -   ,10,Y,2,1,M,4, -   
8146, -   ,10,N,2,1,M,5, -   
8147, -   ,10,N,1,1,M,1, -   
8148, -   ,10,N,2,1,M,4, -   
8149, 1 ,10,N,1,1,M,1, -   
8150, -   ,10,Y,1,1,M,2, -   
8151, -   ,10,Y,2,1,M,5, -   
8152, -   ,10,N,1,1,M,4, -   
8153, -   ,10,Y,1,2,S,2, -   
8154, -   ,10,Y,1,2,M,1, -   
8155, -   ,10,Y,1,1,M,3, -   
8156, -   ,10,N,2,2,S,3, -   
8157, 1 ,10,N,2,1,M,3, -   
8158, -   ,10,N,2,1,M,5, -   
8159, 1 ,10,Y,2,2,S,3, -   
8160, 1 ,10,N,1,2,S,1, -   
8161, -   ,10,Y,1,2,S,4, -   
8162, -   ,10,N,2,1,M,5, -   
8163, 1 ,10,N,2,2,S,3, -   
8164, -   ,10,N,2,1,M,4, -   
8165, -   ,10,N,2,2,M,4, -   
8166, -   ,10,N,2,1,M,4, -   
8167, -   ,10,Y,2,1,M,3, -   
8168, -   ,10,Y,2,1,M,4, -   
8169, -   ,10,N,2,1,M,5, -   
8170, -   ,10,N,1,2,S,2, -   
8171, -   ,10,Y,2,2,S,3, -   
8172, -   ,10,N,2,2,S,5, -   
8173, -   ,10,N,2,1,M,5, -   
8174, -   ,10,Y,2,1,S,5, -   
8175, -   ,10,N,2,1,M,4, -   
8176, -   ,10,Y,2,1,M,4, -   
8177, 1 ,10,Y,1,2,M,2, -   
8178, -   ,10,Y,1,1,M,4, -   
8179, 1 ,10,N,2,1,M,5, 1 
8180, -   ,10,Y,1,2,M,3, -   
8181, -   ,10,Y,1,2,M,2, -   
8182, -   ,10,N,2,1,M,3, -   
8183, -   ,10,Y,2,1,M,5, -   
8184, -   ,10,N,2,1,M,5, -   
8185, -   ,10,Y,1,2,M,2, -   
8186, 1 ,10,N,2,2,S,2, 1 
8187, -   ,10,N,2,1,M,4, -   
8188, -   ,10,Y,1,1,M,4, -   
8189, -   ,10,N,2,2,S,5, -   
8190, -   ,10,Y,2,1,M,5, -   
8191, -   ,10,Y,2,1,M,4, -   
8192, -   ,10,N,1,2,M,2, -   
8193, -   ,10,N,2,2,S,4, -   
8194, -   ,10,Y,2,1,M,5, -   
8195, -   ,10,Y,2,2,M,5, -   
8196, -   ,10,N,1,2,S,1, -   
8197, -   ,10,Y,2,1,M,4, -   
8198, -   ,10,N,2,1,M,4, -   
8199, -   ,10,Y,2,2,S,2, -   
8200, 1 ,10,N,2,1,M,3, -   
8201, -   ,10,Y,1,2,S,4, -   
8202, -   ,10,Y,2,1,M,5, -   
8203, -   ,10,N,1,1,M,4, -   
8204, -   ,10,Y,2,1,M,4, -   
8205, 1 ,10,Y,1,2,S,2, -   
8206, -   ,10,Y,2,2,S,2, -   
8207, -   ,10,Y,2,1,M,5, -   
8208, -   ,10,Y,2,1,M,3, -   
8209, -   ,10,Y,2,2,S,3, -   
8210, -   ,10,N,1,2,S,1, -   
8211, -   ,10,N,2,1,M,5, -   
8212, -   ,10,N,1,1,S,4, -   
8213, 1 ,10,Y,1,2,M,3, -   
8214, -   ,10,N,2,1,M,4, -   
8215, -   ,10,Y,2,1,M,5, -   
8216, -   ,10,N,2,1,M,5, -   
8217, -   ,10,Y,2,1,M,4, -   
8218, -   ,10,N,2,1,M,4, -   
8219, -   ,10,Y,1,1,M,4, -   
8220, -   ,10,N,2,1,M,4, -   
8221, -   ,10,N,1,2,S,1, -   
8222, -   ,10,N,1,2,M,3, -   
8223, -   ,10,Y,2,1,S,4, -   
8224, -   ,10,Y,2,2,S,4, -   
8225, -   ,10,N,1,1,S,3, -   
8226, -   ,10,N,2,1,M,3, -   
8227, -   ,10,N,1,1,M,4, -   
8228, -   ,10,Y,2,1,S,3, -   
8229, -   ,10,N,1,2,S,2, -   
8230, -   ,10,N,1,2,S,3, -   
8231, -   ,10,Y,1,2,M,4, -   
8232, -   ,10,N,2,2,S,5, -   
8233, -   ,10,Y,2,1,M,5, -   
8234, -   ,10,N,2,1,M,4, -   
8235, -   ,10,N,2,1,M,5, -   
8236, -   ,10,N,2,1,M,3, -   
8237, -   ,10,Y,2,1,M,5, -   
8238, -   ,10,Y,1,2,M,3, -   
8239, -   ,10,Y,1,1,M,2, -   
8240, -   ,10,N,2,1,M,5, -   
8241, 1 ,10,N,1,2,S,1, 1 
8242, -   ,10,Y,2,2,S,4, -   
8243, -   ,10,Y,2,1,M,5, -   
8244, -   ,10,N,2,2,M,5, -   
8245, -   ,10,Y,2,2,M,4, -   
8246, -   ,10,Y,2,2,S,5, -   
8247, -   ,10,Y,2,2,S,4, -   
8248, -   ,10,N,2,1,M,5, -   
8249, -   ,10,Y,1,1,M,3, -   
8250, 1 ,10,Y,2,1,M,3, -   
8251, -   ,10,N,2,2,S,5, -   
8252, -   ,10,Y,1,2,S,4, -   
8253, -   ,10,Y,2,1,M,3, -   
8254, -   ,10,Y,2,1,M,5, -   
8255, 1 ,10,Y,1,1,M,1, -   
8256, -   ,10,Y,2,1,M,4, -   
8257, -   ,10,N,1,2,M,2, -   
8258, -   ,10,Y,2,2,S,5, -   
8259, -   ,10,Y,2,1,M,4, -   
8260, -   ,10,Y,2,1,M,5, -   
8261, -   ,10,N,2,1,M,3, -   
8262, -   ,10,Y,2,1,M,3, -   
8263, -   ,10,Y,2,1,M,5, -   
8264, -   ,10,Y,1,1,M,3, -   
8265, 1 ,10,N,1,2,M,1, -   
8266, 1 ,10,N,1,1,M,1, 1 
8267, -   ,10,Y,2,1,M,4, -   
8268, -   ,10,Y,2,1,M,3, -   
8269, 1 ,10,Y,1,1,M,1, 1 
8270, -   ,10,Y,2,1,M,4, -   
8271, -   ,10,Y,2,2,M,4, -   
8272, 1 ,10,Y,2,2,S,3, -   
8273, -   ,10,N,2,2,M,3, -   
8274, 1 ,10,N,1,2,S,1, 1 
8275, 1 ,10,N,1,2,S,1, -   
8276, -   ,10,N,2,1,M,5, -   
8277, -   ,10,N,1,1,M,2, -   
8278, -   ,10,Y,2,2,M,2, -   
8279, -   ,10,Y,1,1,M,2, -   
8280, -   ,10,N,2,1,M,5, -   
8281, -   ,10,Y,2,1,M,5, -   
8282, 1 ,10,N,1,2,M,1, -   
8283, -   ,10,Y,2,2,S,5, -   
8284, -   ,10,Y,2,1,M,4, -   
8285, -   ,10,N,1,1,M,2, -   
8286, -   ,10,N,1,2,S,2, -   
8287, -   ,10,N,2,2,S,3, -   
8288, -   ,10,Y,2,1,M,5, -   
8289, -   ,10,Y,1,1,M,2, -   
8290, 1 ,10,N,2,2,S,2, -   
8291, -   ,10,Y,2,1,S,5, -   
8292, -   ,10,N,2,1,M,5, -   
8293, -   ,10,Y,2,1,M,3, -   
8294, -   ,10,N,2,2,S,3, -   
8295, -   ,10,Y,1,2,M,2, -   
8296, -   ,10,N,2,1,S,3, -   
8297, -   ,10,Y,2,1,M,3, -   
8298, -   ,10,Y,2,1,M,5, -   
8299, -   ,10,Y,2,1,M,5, -   
8300, -   ,10,N,2,1,M,3, -   
8301, -   ,10,N,1,2,S,2, -   
8302, -   ,10,N,2,1,S,5, -   
8303, -   ,10,Y,2,1,M,5, -   
8304, -   ,10,N,2,2,M,4, -   
8305, -   ,10,N,2,1,M,4, -   
8306, -   ,10,N,1,2,S,2, -   
8307, -   ,10,N,2,1,M,4, -   
8308, -   ,10,Y,2,1,M,3, -   
8309, 1 ,10,N,2,2,M,2, 1 
8310, 1 ,10,Y,1,1,M,1, -   
8311, -   ,10,Y,1,1,M,2, -   
8312, -   ,10,N,2,1,M,3, -   
8313, 1 ,10,N,1,2,S,1, 1 
8314, -   ,10,Y,2,1,M,4, -   
8315, -   ,10,Y,1,2,S,3, -   
8316, -   ,10,Y,1,2,S,3, -   
8317, -   ,10,Y,2,1,M,5, -   
8318, -   ,10,N,2,1,M,5, -   
8319, -   ,10,Y,2,2,M,3, -   
8320, -   ,10,Y,1,1,M,1, -   
8321, -   ,10,Y,1,2,M,3, -   
8322, 1 ,10,N,1,2,M,1, -   
8323, -   ,10,N,2,2,M,2, -   
8324, -   ,10,N,2,1,M,5, -   
8325, -   ,10,N,1,2,M,1, -   
8326, -   ,10,N,1,2,S,1, -   
8327, -   ,10,Y,2,1,M,4, -   
8328, -   ,10,N,2,1,M,4, -   
8329, -   ,10,N,1,1,M,3, -   
8330, 1 ,10,N,1,2,S,1, -   
8331, -   ,10,Y,2,2,S,4, -   
8332, 1 ,10,N,2,1,M,3, 1 
8333, -   ,10,N,2,2,M,5, -   
8334, -   ,10,Y,1,2,S,3, -   
8335, -   ,10,Y,2,1,M,4, -   
8336, -   ,10,Y,2,1,M,5, -   
8337, -   ,10,N,1,1,M,1, -   
8338, -   ,10,N,1,2,M,3, -   
8339, -   ,10,Y,1,1,M,2, -   
8340, -   ,10,Y,2,1,M,4, -   
8341, 1 ,10,N,2,1,M,4, 1 
8342, -   ,10,N,2,1,M,4, -   
8343, -   ,10,N,1,1,M,3, -   
8344, 1 ,10,N,1,1,M,1, 1 
8345, -   ,10,N,2,2,M,4, -   
8346, -   ,10,Y,2,1,M,3, -   
8347, -   ,10,Y,2,2,S,3, -   
8348, -   ,10,N,2,1,M,5, -   
8349, -   ,10,N,2,1,M,4, -   
8350, -   ,10,Y,2,1,M,5, -   
8351, -   ,10,Y,2,1,M,5, -   
8352, -   ,10,Y,2,1,M,4, -   
8353, -   ,10,N,1,2,M,2, -   
8354, -   ,10,Y,1,1,M,4, -   
8355, -   ,10,Y,1,2,M,4, -   
8356, -   ,10,N,2,1,M,5, -   
8357, -   ,10,Y,2,2,S,3, -   
8358, -   ,10,N,2,2,S,3, -   
8359, -   ,10,N,2,1,M,4, -   
8360, -   ,10,N,2,2,S,2, -   
8361, -   ,10,N,2,1,M,5, -   
8362, -   ,10,Y,2,1,M,4, -   
8363, -   ,10,N,2,1,M,4, -   
8364, -   ,10,N,2,1,S,5, -   
8365, -   ,10,N,1,2,M,2, -   
8366, -   ,10,N,2,1,M,5, -   
8367, 1 ,10,Y,1,1,M,1, 1 
8368, 1 ,10,Y,1,1,M,1, 1 
8369, -   ,10,N,2,1,M,5, -   
8370, -   ,10,N,2,1,M,5, -   
8371, 1 ,10,N,2,1,M,3, -   
8372, -   ,10,Y,2,1,M,4, -   
8373, -   ,10,Y,1,1,M,1, -   
8374, -   ,10,N,2,1,M,3, -   
8375, -   ,10,N,2,1,M,4, -   
8376, -   ,10,N,2,1,M,3, -   
8377, 1 ,10,Y,2,1,M,3, -   
8378, -   ,10,N,1,2,S,1, -   
8379, -   ,10,Y,2,1,M,5, -   
8380, 1 ,10,N,1,2,S,1, -   
8381, -   ,10,Y,1,1,M,3, -   
8382, -   ,10,N,2,1,M,3, -   
